Year,Month,Day,Hour,Power,CBL,CPC
2017,8,31,19,280.92,280.92,0
2017,8,31,20,243.36,243.36,0
2017,8,31,21,227.76,227.76,0
2017,8,31,22,210.96,210.96,0
2017,8,31,23,207.96,207.96,0
2017,9,1,0,206.64,206.64,0
2017,9,1,1,204.36,204.36,0
2017,9,1,2,200.52,200.52,0
2017,9,1,3,204.48,204.48,0
2017,9,1,4,197.88,197.88,0
2017,9,1,5,221.76,221.76,0
2017,9,1,6,224.04,224.04,0
2017,9,1,7,250.56,250.56,0
2017,9,1,8,278.52,278.52,0
2017,9,1,9,312.72,312.72,0
2017,9,1,10,305.28,305.28,0
2017,9,1,11,318,318,0
2017,9,1,12,279.84,279.84,0
2017,9,1,13,324.6,324.6,0
2017,9,1,14,348.6,348.6,0
2017,9,1,15,351.6,351.6,0
2017,9,1,16,342.6,342.6,0
2017,9,1,17,337.68,337.68,0
2017,9,1,18,287.52,287.52,0
2017,9,1,19,257.28,257.28,0
2017,9,1,20,214.68,214.68,0
2017,9,1,21,219.12,219.12,0
2017,9,1,22,196.68,196.68,0
2017,9,1,23,194.88,194.88,0
2017,9,2,0,197.28,197.28,0
2017,9,2,1,195.12,195.12,0
2017,9,2,2,192.36,192.36,0
2017,9,2,3,194.16,194.16,0
2017,9,2,4,190.32,190.32,0
2017,9,2,5,187.56,187.56,0
2017,9,2,6,189,189,0
2017,9,2,7,190.68,190.68,0
2017,9,2,8,179.4,179.4,0
2017,9,2,9,175.44,175.44,0
2017,9,2,10,177.6,177.6,0
2017,9,2,11,178.92,178.92,0
2017,9,2,12,183.24,183.24,0
2017,9,2,13,170.16,170.16,0
2017,9,2,14,174.12,174.12,0
2017,9,2,15,181.44,181.44,0
2017,9,2,16,196.2,196.2,0
2017,9,2,17,195,195,0
2017,9,2,18,193.8,193.8,0
2017,9,2,19,197.28,197.28,0
2017,9,2,20,194.4,194.4,0
2017,9,2,21,196.44,196.44,0
2017,9,2,22,200.52,200.52,0
2017,9,2,23,196.08,196.08,0
2017,9,3,0,200.52,200.52,0
2017,9,3,1,196.44,196.44,0
2017,9,3,2,189.96,189.96,0
2017,9,3,3,193.44,193.44,0
2017,9,3,4,190.8,190.8,0
2017,9,3,5,210.84,210.84,0
2017,9,3,6,209.04,209.04,0
2017,9,3,7,201.96,201.96,0
2017,9,3,8,177.36,177.36,0
2017,9,3,9,178.92,178.92,0
2017,9,3,10,194.04,194.04,0
2017,9,3,11,178.56,178.56,0
2017,9,3,12,175.08,175.08,0
2017,9,3,13,190.08,190.08,0
2017,9,3,14,174.84,174.84,0
2017,9,3,15,194.28,194.28,0
2017,9,3,16,204.24,204.24,0
2017,9,3,17,230.88,230.88,0
2017,9,3,18,212.88,212.88,0
2017,9,3,19,208.92,208.92,0
2017,9,3,20,208.32,208.32,0
2017,9,3,21,218.16,218.16,0
2017,9,3,22,207.72,207.72,0
2017,9,3,23,209.52,209.52,0
2017,9,4,0,204.48,204.48,0
2017,9,4,1,196.44,196.44,0
2017,9,4,2,190.92,190.92,0
2017,9,4,3,196.68,196.68,0
2017,9,4,4,189,189,0
2017,9,4,5,214.56,214.56,0
2017,9,4,6,214.92,214.92,0
2017,9,4,7,244.32,244.32,0
2017,9,4,8,291.6,291.6,0
2017,9,4,9,324.36,324.36,0
2017,9,4,10,314.64,314.64,0
2017,9,4,11,351.72,351.72,0
2017,9,4,12,312.6,312.6,0
2017,9,4,13,350.16,350.16,0
2017,9,4,14,357.84,357.84,0
2017,9,4,15,359.88,359.88,0
2017,9,4,16,347.28,347.28,0
2017,9,4,17,350.4,350.4,0
2017,9,4,18,294,294,0
2017,9,4,19,268.2,268.2,0
2017,9,4,20,231.12,231.12,0
2017,9,4,21,224.04,224.04,0
2017,9,4,22,194.76,194.76,0
2017,9,4,23,193.2,193.2,0
2017,9,5,0,195.6,195.6,0
2017,9,5,1,192,192,0
2017,9,5,2,190.68,190.68,0
2017,9,5,3,190.08,190.08,0
2017,9,5,4,188.52,188.52,0
2017,9,5,5,211.44,211.44,0
2017,9,5,6,218.52,218.52,0
2017,9,5,7,247.68,247.68,0
2017,9,5,8,284.04,284.04,0
2017,9,5,9,303.72,303.72,0
2017,9,5,10,314.4,314.4,0
2017,9,5,11,330.6,330.6,0
2017,9,5,12,270.48,270.48,0
2017,9,5,13,379.56,379.56,0
2017,9,5,14,383.88,383.88,0
2017,9,5,15,391.2,391.2,0
2017,9,5,16,382.92,382.92,0
2017,9,5,17,387.84,387.84,0
2017,9,5,18,312.48,312.48,0
2017,9,5,19,289.32,289.32,0
2017,9,5,20,241.32,241.32,0
2017,9,5,21,228.6,228.6,0
2017,9,5,22,216.12,216.12,0
2017,9,5,23,209.4,209.4,0
2017,9,6,0,208.8,208.8,0
2017,9,6,1,208.2,208.2,0
2017,9,6,2,202.44,202.44,0
2017,9,6,3,205.08,205.08,0
2017,9,6,4,202.56,202.56,0
2017,9,6,5,224.88,224.88,0
2017,9,6,6,230.28,230.28,0
2017,9,6,7,261.72,261.72,0
2017,9,6,8,313.8,313.8,0
2017,9,6,9,347.16,347.16,0
2017,9,6,10,351.96,351.96,0
2017,9,6,11,356.04,356.04,0
2017,9,6,12,313.32,313.32,0
2017,9,6,13,367.44,367.44,0
2017,9,6,14,357.96,357.96,0
2017,9,6,15,353.88,353.88,0
2017,9,6,16,355.68,355.68,0
2017,9,6,17,372.12,372.12,0
2017,9,6,18,325.08,325.08,0
2017,9,6,19,295.56,295.56,0
2017,9,6,20,255.96,255.96,0
2017,9,6,21,288.48,288.48,0
2017,9,6,22,246.96,246.96,0
2017,9,6,23,225.96,225.96,0
2017,9,7,0,220.32,220.32,0
2017,9,7,1,204.36,204.36,0
2017,9,7,2,200.88,200.88,0
2017,9,7,3,201,201,0
2017,9,7,4,195.84,195.84,0
2017,9,7,5,219.24,219.24,0
2017,9,7,6,222.12,222.12,0
2017,9,7,7,252.36,252.36,0
2017,9,7,8,291.36,291.36,0
2017,9,7,9,343.56,343.56,0
2017,9,7,10,347.4,347.4,0
2017,9,7,11,338.52,338.52,0
2017,9,7,12,306.96,306.96,0
2017,9,7,13,358.56,358.56,0
2017,9,7,14,377.64,377.64,0
2017,9,7,15,372.96,372.96,0
2017,9,7,16,379.68,379.68,0
2017,9,7,17,395.28,395.28,0
2017,9,7,18,322.68,322.68,0
2017,9,7,19,266.76,266.76,0
2017,9,7,20,225.96,225.96,0
2017,9,7,21,230.64,230.64,0
2017,9,7,22,208.32,208.32,0
2017,9,7,23,210,210,0
2017,9,8,0,210.6,210.6,0
2017,9,8,1,206.52,206.52,0
2017,9,8,2,207.36,207.36,0
2017,9,8,3,203.88,203.88,0
2017,9,8,4,201.36,201.36,0
2017,9,8,5,221.52,221.52,0
2017,9,8,6,223.44,223.44,0
2017,9,8,7,261.24,261.24,0
2017,9,8,8,296.88,296.88,0
2017,9,8,9,338.88,338.88,0
2017,9,8,10,320.64,320.64,0
2017,9,8,11,340.8,340.8,0
2017,9,8,12,301.08,301.08,0
2017,9,8,13,356.76,356.76,0
2017,9,8,14,354.36,354.36,0
2017,9,8,15,346.68,346.68,0
2017,9,8,16,353.52,353.52,0
2017,9,8,17,358.2,358.2,0
2017,9,8,18,300.48,300.48,0
2017,9,8,19,270.24,270.24,0
2017,9,8,20,204.6,204.6,0
2017,9,8,21,203.28,203.28,0
2017,9,8,22,204,204,0
2017,9,8,23,198.72,198.72,0
2017,9,9,0,203.76,203.76,0
2017,9,9,1,199.68,199.68,0
2017,9,9,2,195.48,195.48,0
2017,9,9,3,198,198,0
2017,9,9,4,192.72,192.72,0
2017,9,9,5,217.68,217.68,0
2017,9,9,6,215.04,215.04,0
2017,9,9,7,217.92,217.92,0
2017,9,9,8,192.24,192.24,0
2017,9,9,9,206.28,206.28,0
2017,9,9,10,227.04,227.04,0
2017,9,9,11,212.04,212.04,0
2017,9,9,12,210.36,210.36,0
2017,9,9,13,217.32,217.32,0
2017,9,9,14,204.48,204.48,0
2017,9,9,15,201.72,201.72,0
2017,9,9,16,204.6,204.6,0
2017,9,9,17,218.52,218.52,0
2017,9,9,18,205.32,205.32,0
2017,9,9,19,204.48,204.48,0
2017,9,9,20,219.36,219.36,0
2017,9,9,21,218.4,218.4,0
2017,9,9,22,201,201,0
2017,9,9,23,196.08,196.08,0
2017,9,10,0,195.96,195.96,0
2017,9,10,1,195,195,0
2017,9,10,2,192.36,192.36,0
2017,9,10,3,193.8,193.8,0
2017,9,10,4,192.24,192.24,0
2017,9,10,5,213.84,213.84,0
2017,9,10,6,210.72,210.72,0
2017,9,10,7,206.04,206.04,0
2017,9,10,8,187.08,187.08,0
2017,9,10,9,186.6,186.6,0
2017,9,10,10,198.72,198.72,0
2017,9,10,11,176.28,176.28,0
2017,9,10,12,178.08,178.08,0
2017,9,10,13,206.76,206.76,0
2017,9,10,14,196.8,196.8,0
2017,9,10,15,193.08,193.08,0
2017,9,10,16,204.72,204.72,0
2017,9,10,17,232.08,232.08,0
2017,9,10,18,218.04,218.04,0
2017,9,10,19,215.4,215.4,0
2017,9,10,20,215.64,215.64,0
2017,9,10,21,221.88,221.88,0
2017,9,10,22,198.6,198.6,0
2017,9,10,23,196.92,196.92,0
2017,9,11,0,194.52,194.52,0
2017,9,11,1,196.32,196.32,0
2017,9,11,2,195.72,195.72,0
2017,9,11,3,193.08,193.08,0
2017,9,11,4,187.44,187.44,0
2017,9,11,5,212.64,212.64,0
2017,9,11,6,215.52,215.52,0
2017,9,11,7,245.4,245.4,0
2017,9,11,8,276.6,276.6,0
2017,9,11,9,343.68,343.68,0
2017,9,11,10,344.52,344.52,0
2017,9,11,11,332.88,332.88,0
2017,9,11,12,304.08,304.08,0
2017,9,11,13,373.8,373.8,0
2017,9,11,14,331.68,331.68,0
2017,9,11,15,331.68,331.68,0
2017,9,11,16,356.76,356.76,0
2017,9,11,17,361.2,361.2,0
2017,9,11,18,297.12,297.12,0
2017,9,11,19,282.84,282.84,0
2017,9,11,20,225.84,225.84,0
2017,9,11,21,220.08,220.08,0
2017,9,11,22,215.4,215.4,0
2017,9,11,23,204.6,204.6,0
2017,9,12,0,202.44,202.44,0
2017,9,12,1,199.56,199.56,0
2017,9,12,2,197.4,197.4,0
2017,9,12,3,198.48,198.48,0
2017,9,12,4,195.72,195.72,0
2017,9,12,5,220.08,220.08,0
2017,9,12,6,220.2,220.2,0
2017,9,12,7,249.72,249.72,0
2017,9,12,8,293.04,293.04,0
2017,9,12,9,321.96,321.96,0
2017,9,12,10,303.48,303.48,0
2017,9,12,11,329.4,329.4,0
2017,9,12,12,285.24,285.24,0
2017,9,12,13,316.44,316.44,0
2017,9,12,14,326.4,326.4,0
2017,9,12,15,338.52,338.52,0
2017,9,12,16,345.36,345.36,0
2017,9,12,17,350.16,350.16,0
2017,9,12,18,300.84,300.84,0
2017,9,12,19,270.6,270.6,0
2017,9,12,20,211.56,211.56,0
2017,9,12,21,208.08,208.08,0
2017,9,12,22,197.52,197.52,0
2017,9,12,23,193.2,193.2,0
2017,9,13,0,194.64,194.64,0
2017,9,13,1,191.88,191.88,0
2017,9,13,2,188.28,188.28,0
2017,9,13,3,189.48,189.48,0
2017,9,13,4,186.48,186.48,0
2017,9,13,5,208.32,208.32,0
2017,9,13,6,213.6,213.6,0
2017,9,13,7,241.32,241.32,0
2017,9,13,8,270.84,270.84,0
2017,9,13,9,266.52,266.52,0
2017,9,13,10,259.08,259.08,0
2017,9,13,11,271.44,271.44,0
2017,9,13,12,249.24,249.24,0
2017,9,13,13,296.76,296.76,0
2017,9,13,14,322.44,322.44,0
2017,9,13,15,330.36,330.36,0
2017,9,13,16,334.8,334.8,0
2017,9,13,17,339,339,0
2017,9,13,18,284.64,284.64,0
2017,9,13,19,264.12,264.12,0
2017,9,13,20,218.64,218.64,0
2017,9,13,21,214.92,214.92,0
2017,9,13,22,198.24,198.24,0
2017,9,13,23,192.12,192.12,0
2017,9,14,0,190.8,190.8,0
2017,9,14,1,189.72,189.72,0
2017,9,14,2,187.44,187.44,0
2017,9,14,3,187.92,187.92,0
2017,9,14,4,184.56,184.56,0
2017,9,14,5,207.96,207.96,0
2017,9,14,6,208.2,208.2,0
2017,9,14,7,234,234,0
2017,9,14,8,260.4,260.4,0
2017,9,14,9,281.88,281.88,0
2017,9,14,10,281.04,281.04,0
2017,9,14,11,291.36,291.36,0
2017,9,14,12,260.88,260.88,0
2017,9,14,13,314.88,314.88,0
2017,9,14,14,322.92,322.92,0
2017,9,14,15,333,333,0
2017,9,14,16,332.88,332.88,0
2017,9,14,17,360.72,360.72,0
2017,9,14,18,282.12,282.12,0
2017,9,14,19,253.8,253.8,0
2017,9,14,20,216,216,0
2017,9,14,21,221.28,221.28,0
2017,9,14,22,191.16,191.16,0
2017,9,14,23,190.32,190.32,0
2017,9,15,0,191.04,191.04,0
2017,9,15,1,188.76,188.76,0
2017,9,15,2,187.8,187.8,0
2017,9,15,3,188.76,188.76,0
2017,9,15,4,185.16,185.16,0
2017,9,15,5,207.6,207.6,0
2017,9,15,6,214.32,214.32,0
2017,9,15,7,238.92,238.92,0
2017,9,15,8,265.32,265.32,0
2017,9,15,9,288.84,288.84,0
2017,9,15,10,294.36,294.36,0
2017,9,15,11,310.08,310.08,0
2017,9,15,12,267.48,267.48,0
2017,9,15,13,331.32,331.32,0
2017,9,15,14,320.76,320.76,0
2017,9,15,15,320.76,320.76,0
2017,9,15,16,315.48,315.48,0
2017,9,15,17,331.32,331.32,0
2017,9,15,18,260.16,260.16,0
2017,9,15,19,232.08,232.08,0
2017,9,15,20,191.16,191.16,0
2017,9,15,21,198.12,198.12,0
2017,9,15,22,185.28,185.28,0
2017,9,15,23,183.36,183.36,0
2017,9,16,0,184.68,184.68,0
2017,9,16,1,182.4,182.4,0
2017,9,16,2,182.88,182.88,0
2017,9,16,3,184.8,184.8,0
2017,9,16,4,180.96,180.96,0
2017,9,16,5,203.52,203.52,0
2017,9,16,6,199.8,199.8,0
2017,9,16,7,204.24,204.24,0
2017,9,16,8,178.92,178.92,0
2017,9,16,9,181.8,181.8,0
2017,9,16,10,186.48,186.48,0
2017,9,16,11,171.12,171.12,0
2017,9,16,12,178.2,178.2,0
2017,9,16,13,178.8,178.8,0
2017,9,16,14,165,165,0
2017,9,16,15,173.76,173.76,0
2017,9,16,16,175.92,175.92,0
2017,9,16,17,199.08,199.08,0
2017,9,16,18,193.2,193.2,0
2017,9,16,19,185.64,185.64,0
2017,9,16,20,196.68,196.68,0
2017,9,16,21,203.76,203.76,0
2017,9,16,22,180.84,180.84,0
2017,9,16,23,180.36,180.36,0
2017,9,17,0,178.8,178.8,0
2017,9,17,1,179.4,179.4,0
2017,9,17,2,176.76,176.76,0
2017,9,17,3,184.32,184.32,0
2017,9,17,4,176.04,176.04,0
2017,9,17,5,199.08,199.08,0
2017,9,17,6,195.12,195.12,0
2017,9,17,7,189.96,189.96,0
2017,9,17,8,172.32,172.32,0
2017,9,17,9,176.04,176.04,0
2017,9,17,10,174.24,174.24,0
2017,9,17,11,160.56,160.56,0
2017,9,17,12,165.48,165.48,0
2017,9,17,13,173.28,173.28,0
2017,9,17,14,165.84,165.84,0
2017,9,17,15,180.84,180.84,0
2017,9,17,16,195.96,195.96,0
2017,9,17,17,213.6,213.6,0
2017,9,17,18,200.4,200.4,0
2017,9,17,19,192.24,192.24,0
2017,9,17,20,195.72,195.72,0
2017,9,17,21,209.04,209.04,0
2017,9,17,22,185.88,185.88,0
2017,9,17,23,185.28,185.28,0
2017,9,18,0,182.04,182.04,0
2017,9,18,1,182.28,182.28,0
2017,9,18,2,181.8,181.8,0
2017,9,18,3,182.76,182.76,0
2017,9,18,4,180.36,180.36,0
2017,9,18,5,201.24,201.24,0
2017,9,18,6,203.04,203.04,0
2017,9,18,7,228.96,228.96,0
2017,9,18,8,267.96,267.96,0
2017,9,18,9,304.08,304.08,0
2017,9,18,10,291,291,0
2017,9,18,11,315.48,315.48,0
2017,9,18,12,294.6,294.6,0
2017,9,18,13,330.36,330.36,0
2017,9,18,14,335.64,335.64,0
2017,9,18,15,346.08,346.08,0
2017,9,18,16,355.8,355.8,0
2017,9,18,17,367.68,367.68,0
2017,9,18,18,304.56,304.56,0
2017,9,18,19,257.76,257.76,0
2017,9,18,20,211.2,211.2,0
2017,9,18,21,216.36,216.36,0
2017,9,18,22,195.84,195.84,0
2017,9,18,23,191.52,191.52,0
2017,9,19,0,190.8,190.8,0
2017,9,19,1,188.28,188.28,0
2017,9,19,2,186,186,0
2017,9,19,3,187.08,187.08,0
2017,9,19,4,184.56,184.56,0
2017,9,19,5,209.04,209.04,0
2017,9,19,6,211.32,211.32,0
2017,9,19,7,235.92,235.92,0
2017,9,19,8,273.72,273.72,0
2017,9,19,9,295.8,295.8,0
2017,9,19,10,292.92,292.92,0
2017,9,19,11,317.4,317.4,0
2017,9,19,12,274.08,274.08,0
2017,9,19,13,352.32,352.32,0
2017,9,19,14,349.56,349.56,0
2017,9,19,15,350.4,350.4,0
2017,9,19,16,343.2,343.2,0
2017,9,19,17,352.2,352.2,0
2017,9,19,18,291.36,291.36,0
2017,9,19,19,257.4,257.4,0
2017,9,19,20,223.44,223.44,0
2017,9,19,21,239.76,239.76,0
2017,9,19,22,206.16,206.16,0
2017,9,19,23,209.88,209.88,0
2017,9,20,0,209.28,209.28,0
2017,9,20,1,205.68,205.68,0
2017,9,20,2,203.52,203.52,0
2017,9,20,3,204.24,204.24,0
2017,9,20,4,199.92,199.92,0
2017,9,20,5,224.52,224.52,0
2017,9,20,6,217.92,217.92,0
2017,9,20,7,238.92,238.92,0
2017,9,20,8,272.16,272.16,0
2017,9,20,9,289.92,289.92,0
2017,9,20,10,268.92,268.92,0
2017,9,20,11,286.2,286.2,0
2017,9,20,12,246.84,246.84,0
2017,9,20,13,309.24,309.24,0
2017,9,20,14,310.44,310.44,0
2017,9,20,15,323.04,323.04,0
2017,9,20,16,334.32,334.32,0
2017,9,20,17,343.2,343.2,0
2017,9,20,18,285.12,285.12,0
2017,9,20,19,259.32,259.32,0
2017,9,20,20,205.8,205.8,0
2017,9,20,21,211.8,211.8,0
2017,9,20,22,184.68,184.68,0
2017,9,20,23,183.24,183.24,0
2017,9,21,0,184.44,184.44,0
2017,9,21,1,178.68,178.68,0
2017,9,21,2,176.4,176.4,0
2017,9,21,3,178.68,178.68,0
2017,9,21,4,179.28,179.28,0
2017,9,21,5,202.56,202.56,0
2017,9,21,6,206.04,206.04,0
2017,9,21,7,222.12,222.12,0
2017,9,21,8,245.52,245.52,0
2017,9,21,9,256.2,256.2,0
2017,9,21,10,245.76,245.76,0
2017,9,21,11,260.88,260.88,0
2017,9,21,12,258.36,258.36,0
2017,9,21,13,351.6,351.6,0
2017,9,21,14,340.8,340.8,0
2017,9,21,15,342,342,0
2017,9,21,16,358.32,358.32,0
2017,9,21,17,364.44,364.44,0
2017,9,21,18,297.6,297.6,0
2017,9,21,19,249.48,249.48,0
2017,9,21,20,201.36,201.36,0
2017,9,21,21,218.4,218.4,0
2017,9,21,22,184.44,184.44,0
2017,9,21,23,186,186,0
2017,9,22,0,188.76,188.76,0
2017,9,22,1,184.68,184.68,0
2017,9,22,2,183.48,183.48,0
2017,9,22,3,183.6,183.6,0
2017,9,22,4,179.76,179.76,0
2017,9,22,5,203.52,203.52,0
2017,9,22,6,210.24,210.24,0
2017,9,22,7,228.96,228.96,0
2017,9,22,8,262.32,262.32,0
2017,9,22,9,289.56,289.56,0
2017,9,22,10,274.68,274.68,0
2017,9,22,11,307.32,307.32,0
2017,9,22,12,293.64,293.64,0
2017,9,22,13,363,363,0
2017,9,22,14,355.32,355.32,0
2017,9,22,15,354.96,354.96,0
2017,9,22,16,320.52,320.52,0
2017,9,22,17,336.84,336.84,0
2017,9,22,18,265.32,265.32,0
2017,9,22,19,239.28,239.28,0
2017,9,22,20,202.32,202.32,0
2017,9,22,21,210.96,210.96,0
2017,9,22,22,184.56,184.56,0
2017,9,22,23,183.12,183.12,0
2017,9,23,0,183.48,183.48,0
2017,9,23,1,179.88,179.88,0
2017,9,23,2,177.36,177.36,0
2017,9,23,3,180.72,180.72,0
2017,9,23,4,176.64,176.64,0
2017,9,23,5,201.36,201.36,0
2017,9,23,6,199.2,199.2,0
2017,9,23,7,213.72,213.72,0
2017,9,23,8,218.52,218.52,0
2017,9,23,9,227.04,227.04,0
2017,9,23,10,248.52,248.52,0
2017,9,23,11,204.48,204.48,0
2017,9,23,12,179.28,179.28,0
2017,9,23,13,210.84,210.84,0
2017,9,23,14,217.92,217.92,0
2017,9,23,15,218.88,218.88,0
2017,9,23,16,220.92,220.92,0
2017,9,23,17,213,213,0
2017,9,23,18,202.8,202.8,0
2017,9,23,19,198.48,198.48,0
2017,9,23,20,209.28,209.28,0
2017,9,23,21,209.28,209.28,0
2017,9,23,22,191.28,191.28,0
2017,9,23,23,188.88,188.88,0
2017,9,24,0,190.56,190.56,0
2017,9,24,1,191.88,191.88,0
2017,9,24,2,190.32,190.32,0
2017,9,24,3,190.32,190.32,0
2017,9,24,4,189,189,0
2017,9,24,5,189.36,189.36,0
2017,9,24,6,192.36,192.36,0
2017,9,24,7,214.44,214.44,0
2017,9,24,8,265.8,265.8,0
2017,9,24,9,256.56,256.56,0
2017,9,24,10,246.96,246.96,0
2017,9,24,11,211.56,211.56,0
2017,9,24,12,173.4,173.4,0
2017,9,24,13,193.08,193.08,0
2017,9,24,14,206.88,206.88,0
2017,9,24,15,233.64,233.64,0
2017,9,24,16,235.56,235.56,0
2017,9,24,17,241.92,241.92,0
2017,9,24,18,221.88,221.88,0
2017,9,24,19,223.32,223.32,0
2017,9,24,20,219.6,219.6,0
2017,9,24,21,203.52,203.52,0
2017,9,24,22,200.52,200.52,0
2017,9,24,23,195.96,195.96,0
2017,9,25,0,195.96,195.96,0
2017,9,25,1,196.2,196.2,0
2017,9,25,2,197.16,197.16,0
2017,9,25,3,195,195,0
2017,9,25,4,196.32,196.32,0
2017,9,25,5,216.48,216.48,0
2017,9,25,6,222.36,222.36,0
2017,9,25,7,254.64,254.64,0
2017,9,25,8,309.36,309.36,0
2017,9,25,9,342.12,342.12,0
2017,9,25,10,330.6,330.6,0
2017,9,25,11,349.68,349.68,0
2017,9,25,12,303,303,0
2017,9,25,13,364.44,364.44,0
2017,9,25,14,373.2,373.2,0
2017,9,25,15,393.96,393.96,0
2017,9,25,16,392.16,392.16,0
2017,9,25,17,397.44,397.44,0
2017,9,25,18,307.8,307.8,0
2017,9,25,19,278.28,278.28,0
2017,9,25,20,228.36,228.36,0
2017,9,25,21,224.88,224.88,0
2017,9,25,22,207.6,207.6,0
2017,9,25,23,201,201,0
2017,9,26,0,201.6,201.6,0
2017,9,26,1,199.2,199.2,0
2017,9,26,2,194.88,194.88,0
2017,9,26,3,193.32,193.32,0
2017,9,26,4,195.6,195.6,0
2017,9,26,5,214.8,214.8,0
2017,9,26,6,217.56,217.56,0
2017,9,26,7,245.52,245.52,0
2017,9,26,8,273.96,273.96,0
2017,9,26,9,282,282,0
2017,9,26,10,264.6,264.6,0
2017,9,26,11,280.08,280.08,0
2017,9,26,12,263.52,263.52,0
2017,9,26,13,338.76,338.76,0
2017,9,26,14,340.44,340.44,0
2017,9,26,15,340.08,340.08,0
2017,9,26,16,347.52,347.52,0
2017,9,26,17,353.04,353.04,0
2017,9,26,18,296.76,296.76,0
2017,9,26,19,263.76,263.76,0
2017,9,26,20,211.44,211.44,0
2017,9,26,21,214.8,214.8,0
2017,9,26,22,196.8,196.8,0
2017,9,26,23,201.6,201.6,0
2017,9,27,0,212.52,212.52,0
2017,9,27,1,206.52,206.52,0
2017,9,27,2,198.36,198.36,0
2017,9,27,3,198.72,198.72,0
2017,9,27,4,194.52,194.52,0
2017,9,27,5,210.72,210.72,0
2017,9,27,6,215.4,215.4,0
2017,9,27,7,244.08,244.08,0
2017,9,27,8,281.04,281.04,0
2017,9,27,9,318.6,318.6,0
2017,9,27,10,313.68,313.68,0
2017,9,27,11,342,342,0
2017,9,27,12,291.12,291.12,0
2017,9,27,13,314.28,314.28,0
2017,9,27,14,303.36,303.36,0
2017,9,27,15,294.24,294.24,0
2017,9,27,16,307.56,307.56,0
2017,9,27,17,325.44,325.44,0
2017,9,27,18,271.32,271.32,0
2017,9,27,19,253.8,253.8,0
2017,9,27,20,196.08,196.08,0
2017,9,27,21,197.16,197.16,0
2017,9,27,22,201.96,201.96,0
2017,9,27,23,195.72,195.72,0
2017,9,28,0,188.28,188.28,0
2017,9,28,1,188.64,188.64,0
2017,9,28,2,183.12,183.12,0
2017,9,28,3,185.16,185.16,0
2017,9,28,4,181.68,181.68,0
2017,9,28,5,204.84,204.84,0
2017,9,28,6,207.12,207.12,0
2017,9,28,7,236.4,236.4,0
2017,9,28,8,260.4,260.4,0
2017,9,28,9,308.16,308.16,0
2017,9,28,10,286.2,286.2,0
2017,9,28,11,304.44,304.44,0
2017,9,28,12,261.84,261.84,0
2017,9,28,13,318.48,318.48,0
2017,9,28,14,321.36,321.36,0
2017,9,28,15,336.48,336.48,0
2017,9,28,16,344.88,344.88,0
2017,9,28,17,359.88,359.88,0
2017,9,28,18,287.04,287.04,0
2017,9,28,19,237.36,237.36,0
2017,9,28,20,201.72,201.72,0
2017,9,28,21,216.6,216.6,0
2017,9,28,22,190.32,190.32,0
2017,9,28,23,188.16,188.16,0
2017,9,29,0,187.44,187.44,0
2017,9,29,1,181.2,181.2,0
2017,9,29,2,179.52,179.52,0
2017,9,29,3,177.36,177.36,0
2017,9,29,4,174.12,174.12,0
2017,9,29,5,197.64,197.64,0
2017,9,29,6,196.32,196.32,0
2017,9,29,7,221.88,221.88,0
2017,9,29,8,258.12,258.12,0
2017,9,29,9,282.72,282.72,0
2017,9,29,10,263.16,263.16,0
2017,9,29,11,273.72,273.72,0
2017,9,29,12,228.36,228.36,0
2017,9,29,13,243.48,243.48,0
2017,9,29,14,248.04,248.04,0
2017,9,29,15,266.52,266.52,0
2017,9,29,16,264.84,264.84,0
2017,9,29,17,276.48,276.48,0
2017,9,29,18,240.96,240.96,0
2017,9,29,19,234.12,234.12,0
2017,9,29,20,190.08,190.08,0
2017,9,29,21,185.4,185.4,0
2017,9,29,22,181.08,181.08,0
2017,9,29,23,173.04,173.04,0
2017,9,30,0,173.4,173.4,0
2017,9,30,1,174.84,174.84,0
2017,9,30,2,174.24,174.24,0
2017,9,30,3,174.24,174.24,0
2017,9,30,4,169.44,169.44,0
2017,9,30,5,194.52,194.52,0
2017,9,30,6,188.28,188.28,0
2017,9,30,7,195,195,0
2017,9,30,8,169.44,169.44,0
2017,9,30,9,164.76,164.76,0
2017,9,30,10,175.92,175.92,0
2017,9,30,11,177.48,177.48,0
2017,9,30,12,163.44,163.44,0
2017,9,30,13,155.28,155.28,0
2017,9,30,14,161.52,161.52,0
2017,9,30,15,169.08,169.08,0
2017,9,30,16,182.16,182.16,0
2017,9,30,17,205.08,205.08,0
2017,9,30,18,206.16,206.16,0
2017,9,30,19,190.2,190.2,0
2017,9,30,20,185.88,185.88,0
2017,9,30,21,208.68,208.68,0
2017,9,30,22,177.6,177.6,0
2017,9,30,23,173.4,173.4,0
2017,10,1,0,170.64,170.64,0
2017,10,1,1,171.6,171.6,0
2017,10,1,2,169.8,169.8,0
2017,10,1,3,174.84,174.84,0
2017,10,1,4,168.72,168.72,0
2017,10,1,5,192.84,192.84,0
2017,10,1,6,190.68,190.68,0
2017,10,1,7,192.72,192.72,0
2017,10,1,8,168.72,168.72,0
2017,10,1,9,172.8,172.8,0
2017,10,1,10,189.84,189.84,0
2017,10,1,11,175.8,175.8,0
2017,10,1,12,167.52,167.52,0
2017,10,1,13,189,189,0
2017,10,1,14,178.44,178.44,0
2017,10,1,15,183.6,183.6,0
2017,10,1,16,190.68,190.68,0
